step,dense_attention,b7a1_native_sdm,b7a1_residualized_sdm,b8_native_sdm,b8_residualized_sdm
12120,4.5700297355651855,4.68967342376709,4.588285446166992,4.709775447845459,4.616147994995117
12121,4.135129928588867,4.220649242401123,4.122646331787109,4.243403911590576,4.123483657836914
12122,4.50913143157959,4.597640037536621,4.491559028625488,4.622376441955566,4.5088019371032715
12123,4.7252092361450195,4.80117654800415,4.7059221267700195,4.826330184936523,4.710270881652832
12124,4.506272315979004,4.583784580230713,4.4778947830200195,4.5862226486206055,4.482346057891846
12125,4.605535984039307,4.682583808898926,4.592352867126465,4.712541580200195,4.612401008605957
12126,4.420608997344971,4.506831645965576,4.409537315368652,4.5238165855407715,4.404642581939697
12127,4.551194190979004,4.6371893882751465,4.545801162719727,4.677128314971924,4.5574798583984375
12128,4.522709846496582,4.605968952178955,4.516382217407227,4.621340274810791,4.520074844360352
12129,4.560632705688477,4.630581855773926,4.53444766998291,4.672884464263916,4.54707670211792
12130,4.674687385559082,4.752089977264404,4.665528297424316,4.787474632263184,4.678344249725342
12131,4.442890167236328,4.531696319580078,4.4305572509765625,4.556721210479736,4.443916320800781
12132,4.588536262512207,4.672250747680664,4.579643249511719,4.692784786224365,4.574318885803223
12133,4.593512058258057,4.697906494140625,4.582195281982422,4.726510047912598,4.5848846435546875
12134,4.54713773727417,4.63899564743042,4.542352676391602,4.65984582901001,4.541582107543945
12135,4.67926025390625,4.747078895568848,4.650287628173828,4.779090881347656,4.664597511291504
12136,4.736699104309082,4.804614543914795,4.706968307495117,4.834822654724121,4.715229034423828
12137,4.465056419372559,4.524474143981934,4.448455333709717,4.553850173950195,4.456794738769531
12138,4.555362224578857,4.6241326332092285,4.547931671142578,4.643775939941406,4.553402900695801
12139,4.885778427124023,4.966335296630859,4.859043121337891,4.986008167266846,4.874855995178223
12140,4.801589012145996,4.881669044494629,4.7705888748168945,4.905587196350098,4.776370048522949
12141,4.488340854644775,4.570169448852539,4.4785871505737305,4.605473518371582,4.50152587890625
12142,4.226967811584473,4.300894260406494,4.2196455001831055,4.330874919891357,4.224985122680664
12143,4.428834438323975,4.505819320678711,4.406801223754883,4.542294979095459,4.419624328613281
12144,4.452414512634277,4.560205459594727,4.451469898223877,4.579411506652832,4.446909427642822
12145,4.190481662750244,4.272873878479004,4.192285060882568,4.301604270935059,4.178955078125
12146,4.475164413452148,4.540307998657227,4.454227447509766,4.576927185058594,4.469792366027832
12147,4.61332893371582,4.6894025802612305,4.597805023193359,4.7222113609313965,4.61132287979126
12148,4.493649482727051,4.565138816833496,4.467432022094727,4.6024065017700195,4.494565963745117
12149,4.827536582946777,4.9080047607421875,4.785919666290283,4.942421913146973,4.800671577453613
12150,4.459283828735352,4.557933330535889,4.449594020843506,4.587520599365234,4.458102226257324
12151,4.506070137023926,4.578288555145264,4.497777938842773,4.606356620788574,4.5058088302612305
12152,4.302643299102783,4.383291244506836,4.291606426239014,4.41348934173584,4.30206823348999
12153,4.368249893188477,4.459441184997559,4.3575286865234375,4.483960151672363,4.351345062255859
12154,4.320498466491699,4.409753322601318,4.3129119873046875,4.424335956573486,4.3172993659973145
12155,4.716108322143555,4.806798934936523,4.720033645629883,4.838752746582031,4.730722427368164
12156,4.492945671081543,4.595679759979248,4.495848655700684,4.612537384033203,4.495028972625732
12157,4.703915596008301,4.77824592590332,4.66997766494751,4.799735069274902,4.685250759124756
12158,4.697301864624023,4.789394855499268,4.689855098724365,4.81405782699585,4.71070671081543
12159,4.574882984161377,4.639989376068115,4.5551910400390625,4.6577863693237305,4.557880401611328
12160,4.539735794067383,4.637560844421387,4.520458221435547,4.660017013549805,4.523247718811035
12161,4.601349830627441,4.69023323059082,4.595325469970703,4.728733062744141,4.608785152435303
12162,4.424315452575684,4.524370193481445,4.41143798828125,4.547642230987549,4.421166896820068
12163,4.588170051574707,4.680477142333984,4.588973045349121,4.702973365783691,4.582944869995117
12164,4.517368316650391,4.607914924621582,4.520003795623779,4.613121032714844,4.5174360275268555
12165,5.003134727478027,5.087856292724609,4.996413230895996,5.104436874389648,5.015896797180176
12166,4.642848491668701,4.714883804321289,4.634418487548828,4.747092247009277,4.628575801849365
12167,4.500489234924316,4.580718040466309,4.473293781280518,4.6131768226623535,4.489107131958008
12168,4.577216148376465,4.67209529876709,4.577685832977295,4.686609268188477,4.57344913482666
12169,4.594433784484863,4.654133319854736,4.563427925109863,4.694535255432129,4.573665618896484
12170,4.723862171173096,4.8262200355529785,4.707427024841309,4.833324909210205,4.723344802856445
12171,4.812007427215576,4.899127960205078,4.80635929107666,4.931175231933594,4.815369606018066
12172,4.143562316894531,4.224249839782715,4.109397888183594,4.245663642883301,4.1301093101501465
12173,4.305629253387451,4.4021759033203125,4.320560932159424,4.439841270446777,4.316786289215088
12174,4.358591079711914,4.441198348999023,4.347568988800049,4.462075710296631,4.361518383026123
12175,4.736923694610596,4.814328193664551,4.718979835510254,4.848865509033203,4.718924522399902
12176,4.329702854156494,4.403143882751465,4.314925670623779,4.428653717041016,4.319415092468262
12177,4.76741886138916,4.85228157043457,4.762710094451904,4.865325927734375,4.764433860778809
12178,4.678532600402832,4.747138977050781,4.650966167449951,4.768946647644043,4.657344818115234
12179,4.512079238891602,4.582433700561523,4.486654281616211,4.6119537353515625,4.493680000305176
12180,4.453434944152832,4.53778600692749,4.44303035736084,4.570876121520996,4.451208114624023
12181,4.560336112976074,4.632816314697266,4.543676376342773,4.675548076629639,4.553653717041016
12182,4.556049823760986,4.64455509185791,4.547581195831299,4.675006866455078,4.572551727294922
12183,4.641164779663086,4.731297492980957,4.622733116149902,4.756218910217285,4.626951217651367
12184,4.523815155029297,4.5864577293396,4.49278450012207,4.629505157470703,4.492836952209473
12185,4.362548828125,4.441161155700684,4.348212718963623,4.470921516418457,4.363089561462402
12186,4.485257148742676,4.58704948425293,4.472967147827148,4.59899377822876,4.487072944641113
12187,4.410447597503662,4.504234313964844,4.398569107055664,4.516199111938477,4.397791862487793
12188,4.471936225891113,4.548044204711914,4.469449996948242,4.603686332702637,4.468475341796875
12189,4.534050941467285,4.6150102615356445,4.5231451988220215,4.648045063018799,4.5188069343566895
12190,4.6394500732421875,4.7257585525512695,4.632927894592285,4.745570182800293,4.646313667297363
12191,4.715134620666504,4.775918960571289,4.686522960662842,4.799880027770996,4.704310417175293
12192,4.8258466720581055,4.9058837890625,4.807671546936035,4.939812660217285,4.820908546447754
12193,4.686983108520508,4.7495551109313965,4.687017917633057,4.7836785316467285,4.6843647956848145
12194,4.448389053344727,4.5423407554626465,4.454875946044922,4.56980037689209,4.45932674407959
12195,4.875207424163818,4.952116966247559,4.856499671936035,4.961733818054199,4.86033821105957
12196,4.632099151611328,4.717040061950684,4.6240081787109375,4.743256568908691,4.6232194900512695
12197,4.529815673828125,4.616698265075684,4.512055397033691,4.627405166625977,4.532449722290039
12198,4.480067729949951,4.565224647521973,4.4730401039123535,4.594057083129883,4.491147041320801
12199,4.113764762878418,4.201020240783691,4.1182966232299805,4.22689151763916,4.114963531494141
12200,4.824475288391113,4.902655601501465,4.812877655029297,4.927678108215332,4.809048652648926
12201,4.472785472869873,4.545193672180176,4.4678754806518555,4.581494331359863,4.477198600769043
12202,4.3364434242248535,4.42144775390625,4.330771446228027,4.441470146179199,4.33284854888916
12203,4.231218338012695,4.316956996917725,4.227513313293457,4.336458206176758,4.221789836883545
12204,4.717285633087158,4.800469398498535,4.681465148925781,4.835103988647461,4.702609539031982
12205,4.635680675506592,4.710771560668945,4.614201068878174,4.734414577484131,4.641033172607422
12206,4.703442573547363,4.790934085845947,4.675348281860352,4.808576583862305,4.7134246826171875
12207,4.791919708251953,4.88890266418457,4.768858909606934,4.899810791015625,4.785943031311035
12208,4.639245986938477,4.726985931396484,4.62568473815918,4.745630264282227,4.636897563934326
12209,4.545529842376709,4.631283760070801,4.546874523162842,4.6670122146606445,4.5331501960754395
12210,4.424076557159424,4.504602432250977,4.409473419189453,4.520771503448486,4.417509078979492
12211,4.408687114715576,4.4936113357543945,4.393280029296875,4.514084815979004,4.399314880371094
12212,4.787961959838867,4.846580982208252,4.749083518981934,4.8593645095825195,4.762791633605957
12213,4.379298210144043,4.449003219604492,4.3797526359558105,4.47113561630249,4.375981330871582
12214,4.578188419342041,4.6568379402160645,4.558002471923828,4.700491428375244,4.56291389465332
12215,4.3513336181640625,4.449326038360596,4.3397369384765625,4.471817493438721,4.357257843017578
12216,4.475232124328613,4.563833236694336,4.449377536773682,4.596470832824707,4.466455459594727
12217,4.443024635314941,4.532871723175049,4.415502548217773,4.563805103302002,4.438185691833496
12218,4.323651313781738,4.4085588455200195,4.305741310119629,4.414799213409424,4.318788528442383
12219,4.57971715927124,4.650269985198975,4.557221412658691,4.6767497062683105,4.575309753417969
12220,4.600608825683594,4.6565752029418945,4.5742011070251465,4.689477920532227,4.583486557006836
12221,4.522485733032227,4.602194786071777,4.516821384429932,4.612150192260742,4.516666889190674
12222,4.80220890045166,4.89195442199707,4.779201984405518,4.905112266540527,4.791058540344238
12223,4.480260848999023,4.5463738441467285,4.4693603515625,4.590108394622803,4.480152130126953
12224,4.782666206359863,4.861849784851074,4.749265670776367,4.8808979988098145,4.766859531402588
12225,4.577102184295654,4.661205291748047,4.559548377990723,4.671288013458252,4.575712203979492
12226,4.341468811035156,4.440669059753418,4.3284406661987305,4.460029602050781,4.352583885192871
12227,4.65231990814209,4.722568988800049,4.649112701416016,4.765096664428711,4.65913200378418
12228,4.620223522186279,4.703740119934082,4.617788791656494,4.7421746253967285,4.624527931213379
12229,4.237771987915039,4.33165979385376,4.235838890075684,4.351475238800049,4.236850738525391
12230,4.229062557220459,4.296809673309326,4.205325603485107,4.331720352172852,4.213212013244629
12231,4.608391761779785,4.690338611602783,4.605483055114746,4.71890926361084,4.597170352935791
12232,4.602928638458252,4.678644180297852,4.5926971435546875,4.697880268096924,4.621564865112305
12233,4.39954948425293,4.47296667098999,4.377910614013672,4.490241527557373,4.378317832946777
12234,4.901390075683594,4.986557960510254,4.893585681915283,5.0279998779296875,4.909124374389648
12235,4.496087551116943,4.589885711669922,4.482024669647217,4.607274055480957,4.497602462768555
12236,4.795848846435547,4.871788024902344,4.7744550704956055,4.909058570861816,4.786616325378418
12237,4.6558918952941895,4.734769821166992,4.644893646240234,4.774641990661621,4.645103454589844
12238,4.643099308013916,4.716790676116943,4.638822555541992,4.745171546936035,4.6497907638549805
12239,4.442638874053955,4.519976615905762,4.423855304718018,4.541847229003906,4.432917594909668
12240,4.51890754699707,4.60343074798584,4.5123138427734375,4.64061164855957,4.524247169494629
12241,4.60930061340332,4.710679531097412,4.606947422027588,4.729983329772949,4.617335319519043
12242,4.425385475158691,4.50928258895874,4.388673305511475,4.528656959533691,4.398385524749756
12243,4.669919490814209,4.765264511108398,4.660141944885254,4.785212993621826,4.661856651306152
12244,4.631717681884766,4.7197184562683105,4.625907897949219,4.740833282470703,4.6367082595825195
12245,4.591465950012207,4.673304557800293,4.577474117279053,4.700550079345703,4.5837554931640625
12246,4.616357326507568,4.680320739746094,4.576517581939697,4.7236738204956055,4.592324733734131
12247,4.371338367462158,4.45109748840332,4.372770309448242,4.50023078918457,4.367167949676514
12248,4.6140923500061035,4.710463523864746,4.608082294464111,4.737547874450684,4.61833381652832
12249,4.544950008392334,4.6078667640686035,4.5310869216918945,4.630908012390137,4.522703170776367
12250,4.387775421142578,4.471057415008545,4.363277912139893,4.509164810180664,4.380355358123779
12251,4.546881675720215,4.6463494300842285,4.530386447906494,4.672871112823486,4.5491814613342285
12252,4.441499710083008,4.516454696655273,4.413693428039551,4.540462493896484,4.434085845947266
12253,4.665360450744629,4.75360107421875,4.653511047363281,4.776362419128418,4.67230224609375
12254,4.591717720031738,4.673797607421875,4.588214874267578,4.704545974731445,4.596045970916748
12255,4.424840927124023,4.505605697631836,4.408812522888184,4.536537170410156,4.418848514556885
12256,4.080826759338379,4.156557083129883,4.063642978668213,4.190868377685547,4.068281173706055
12257,4.474309921264648,4.549310684204102,4.461132049560547,4.588993549346924,4.477515697479248
12258,4.762172698974609,4.858263969421387,4.751208782196045,4.881397247314453,4.770398139953613
12259,4.696295738220215,4.769577980041504,4.688780784606934,4.79582405090332,4.699451923370361
12260,4.742607116699219,4.808584690093994,4.735377788543701,4.827157020568848,4.730787754058838
12261,4.722498893737793,4.822169303894043,4.736613750457764,4.849207401275635,4.729119777679443
12262,4.601806640625,4.681474208831787,4.582171440124512,4.709137916564941,4.590453147888184
12263,4.465175151824951,4.56134033203125,4.464445114135742,4.571911811828613,4.464347839355469
12264,4.486604690551758,4.57559871673584,4.472894668579102,4.589966773986816,4.482788562774658
12265,4.639747142791748,4.719143867492676,4.621616840362549,4.7454423904418945,4.63063907623291
12266,4.412930488586426,4.499611854553223,4.405965328216553,4.5333428382873535,4.405875205993652
12267,4.823376655578613,4.908308506011963,4.7982330322265625,4.942888259887695,4.819822311401367
12268,4.565309524536133,4.639116287231445,4.529332160949707,4.675760269165039,4.539019584655762
12269,4.394893646240234,4.500375747680664,4.400482177734375,4.516563415527344,4.407595157623291
12270,4.684165954589844,4.764969348907471,4.673896789550781,4.808822154998779,4.684447765350342
12271,4.524763107299805,4.615675926208496,4.521327018737793,4.6381378173828125,4.529685020446777
12272,4.665226936340332,4.745244026184082,4.656248569488525,4.765154838562012,4.656789779663086
12273,4.434055328369141,4.493119239807129,4.4190263748168945,4.5137529373168945,4.415774345397949
12274,4.463576316833496,4.539192199707031,4.435169219970703,4.5595808029174805,4.460419654846191
12275,4.731893539428711,4.825386047363281,4.72334098815918,4.843202114105225,4.724830627441406
12276,4.664200782775879,4.7520294189453125,4.63238525390625,4.782071590423584,4.634572982788086
12277,4.391061782836914,4.476034164428711,4.387538909912109,4.5078043937683105,4.39453125
12278,4.465621471405029,4.5565032958984375,4.440604209899902,4.5784454345703125,4.446463584899902
12279,4.435949325561523,4.513869285583496,4.425300598144531,4.545746803283691,4.436324596405029
12280,4.608013153076172,4.687896728515625,4.586696147918701,4.713534832000732,4.618714332580566
12281,4.437046051025391,4.529721736907959,4.433136463165283,4.551124572753906,4.428972244262695
12282,4.659245014190674,4.723087310791016,4.617180824279785,4.752537727355957,4.642416477203369
12283,4.423450469970703,4.4775800704956055,4.392660140991211,4.512602806091309,4.390270709991455
12284,4.48858642578125,4.581701278686523,4.477526664733887,4.606585502624512,4.491825580596924
12285,4.559162139892578,4.624079704284668,4.539248943328857,4.654881000518799,4.556402206420898
12286,4.531270503997803,4.621161460876465,4.523585319519043,4.645267486572266,4.541851997375488
12287,4.676601886749268,4.7672119140625,4.657476902008057,4.780864715576172,4.667435646057129
12288,4.5195159912109375,4.58049201965332,4.4973602294921875,4.618230819702148,4.50187873840332
12289,4.558499336242676,4.632632255554199,4.53835391998291,4.660381317138672,4.557560920715332
12290,4.65386962890625,4.737370491027832,4.63194465637207,4.76570463180542,4.620989799499512
12291,4.531464576721191,4.626691818237305,4.526835918426514,4.665139198303223,4.526619911193848
12292,4.69713020324707,4.7748918533325195,4.690184593200684,4.809951305389404,4.7011260986328125
12293,4.459888458251953,4.5365214347839355,4.436079978942871,4.556701183319092,4.442784309387207
12294,4.497881889343262,4.568378448486328,4.474205017089844,4.60505485534668,4.48946475982666
12295,4.271816253662109,4.351900577545166,4.253217697143555,4.388052940368652,4.26069450378418
12296,4.578188419342041,4.6455583572387695,4.547458171844482,4.667642593383789,4.557520866394043
12297,4.47767448425293,4.555811882019043,4.461670875549316,4.579679012298584,4.462429046630859
12298,4.650530815124512,4.717324733734131,4.628250598907471,4.754453659057617,4.61755895614624
12299,4.4942827224731445,4.5550947189331055,4.469429969787598,4.594913482666016,4.474911689758301
12300,4.770380020141602,4.831306457519531,4.7680158615112305,4.875637531280518,4.76881742477417
12301,4.6320295333862305,4.716973781585693,4.621846675872803,4.7515153884887695,4.623716354370117
12302,4.816014289855957,4.892830848693848,4.792945861816406,4.906808376312256,4.809029579162598
12303,4.802974700927734,4.879098415374756,4.784741401672363,4.9057416915893555,4.804556369781494
12304,4.7481536865234375,4.819520950317383,4.737008571624756,4.84094762802124,4.737760543823242
12305,4.5588531494140625,4.657126426696777,4.53763484954834,4.670943737030029,4.544261932373047
12306,4.410040855407715,4.484004020690918,4.399531364440918,4.518653869628906,4.413875102996826
12307,4.770416259765625,4.84660530090332,4.762138843536377,4.8626909255981445,4.770899772644043
12308,4.616629600524902,4.704653263092041,4.613429069519043,4.717557430267334,4.616430282592773
12309,4.528860092163086,4.6062541007995605,4.516761779785156,4.636306285858154,4.522120475769043
12310,4.411624908447266,4.500163555145264,4.416354179382324,4.520137786865234,4.432834625244141
12311,4.750343322753906,4.819446086883545,4.728666305541992,4.8413286209106445,4.736961364746094
12312,4.651693344116211,4.723395347595215,4.6208720207214355,4.75339937210083,4.643083572387695
12313,4.550972938537598,4.618650913238525,4.526151657104492,4.661904335021973,4.535689353942871
12314,4.509181022644043,4.589084625244141,4.500667572021484,4.611244201660156,4.512119293212891
12315,4.387436866760254,4.466939926147461,4.373232841491699,4.483960151672363,4.372476100921631
12316,4.552767753601074,4.6465606689453125,4.5518083572387695,4.655926704406738,4.5532636642456055
12317,4.564828872680664,4.644132614135742,4.5570573806762695,4.670316696166992,4.573574066162109
12318,4.639337062835693,4.738170623779297,4.618287086486816,4.751073360443115,4.620194435119629
12319,4.781121730804443,4.856590270996094,4.758079528808594,4.896090984344482,4.756864547729492
12320,4.531167984008789,4.616724014282227,4.5325188636779785,4.6554365158081055,4.538076400756836
12321,4.521822929382324,4.603926658630371,4.492334365844727,4.629354476928711,4.489981651306152
12322,4.760597229003906,4.843698024749756,4.734858989715576,4.865579605102539,4.747054576873779
12323,4.355127811431885,4.427213668823242,4.326465606689453,4.451287269592285,4.345187187194824
12324,4.4851202964782715,4.554738998413086,4.470965385437012,4.580121040344238,4.48305606842041
12325,4.479990482330322,4.575141906738281,4.478829383850098,4.581427097320557,4.4852800369262695
12326,4.785584449768066,4.854990482330322,4.770358562469482,4.884403228759766,4.765471458435059
12327,4.8387861251831055,4.924760818481445,4.856914520263672,4.948225975036621,4.85700798034668
12328,4.591074466705322,4.673079490661621,4.559360027313232,4.695208549499512,4.576601505279541
12329,4.586854934692383,4.6541361808776855,4.568661689758301,4.695622444152832,4.569799423217773
12330,4.405747890472412,4.469712257385254,4.379606246948242,4.504490852355957,4.39878511428833
12331,4.750880241394043,4.835203647613525,4.741950988769531,4.854333877563477,4.744239330291748
12332,4.622258186340332,4.708042144775391,4.617887020111084,4.728398323059082,4.637516498565674
12333,4.588526248931885,4.673736572265625,4.5607523918151855,4.7045111656188965,4.564621448516846
12334,4.74393367767334,4.813174247741699,4.727458477020264,4.844348430633545,4.744955539703369
12335,4.687721252441406,4.8480682373046875,4.699188709259033,4.842411518096924,4.71588134765625
12336,4.491488456726074,4.567910671234131,4.48977518081665,4.58620548248291,4.498400688171387
12337,4.775442123413086,4.850961208343506,4.7685370445251465,4.882073402404785,4.773014068603516
12338,4.522697448730469,4.617476463317871,4.52083683013916,4.637030124664307,4.5195722579956055
12339,4.556483268737793,4.629802703857422,4.525882720947266,4.659712791442871,4.524588584899902
12340,4.492370128631592,4.579384803771973,4.473485946655273,4.607480049133301,4.486812591552734
12341,4.668742656707764,4.729632377624512,4.656374931335449,4.748394012451172,4.66823673248291
12342,4.636255264282227,4.705901145935059,4.596757888793945,4.722521781921387,4.617859840393066
12343,4.792624473571777,4.871245861053467,4.765817642211914,4.917612075805664,4.787402153015137
12344,4.2403740882873535,4.307971000671387,4.213700294494629,4.351386547088623,4.21303653717041
12345,4.419816970825195,4.510159015655518,4.392581462860107,4.535438537597656,4.3783278465271
12346,4.550644874572754,4.623260021209717,4.523495674133301,4.653122901916504,4.541180610656738
12347,4.660317420959473,4.748418807983398,4.671330451965332,4.765127182006836,4.6665754318237305
12348,4.53887414932251,4.627635955810547,4.5312299728393555,4.641173362731934,4.530503273010254
12349,4.518680095672607,4.609389305114746,4.513899803161621,4.638523101806641,4.51216983795166
12350,4.658695220947266,4.730311870574951,4.6494879722595215,4.763876914978027,4.642098426818848
12351,4.429504871368408,4.502200603485107,4.404594421386719,4.542784690856934,4.419714450836182
12352,4.554206848144531,4.659523010253906,4.551865100860596,4.708678245544434,4.573306083679199
12353,4.534734725952148,4.593746662139893,4.500804901123047,4.616115093231201,4.519070625305176
12354,4.564659118652344,4.63726806640625,4.529140949249268,4.676645755767822,4.556830883026123
12355,4.5201945304870605,4.609491348266602,4.519951820373535,4.633124828338623,4.5227813720703125
12356,4.471535682678223,4.563915252685547,4.46038818359375,4.580276012420654,4.45855188369751
12357,4.370877742767334,4.440608024597168,4.366461277008057,4.474348545074463,4.368298530578613
12358,4.913232803344727,5.005000114440918,4.922242164611816,5.039568901062012,4.94020414352417
12359,4.68952751159668,4.772183418273926,4.668344497680664,4.775399684906006,4.668520927429199
12360,4.452958583831787,4.514347076416016,4.4107255935668945,4.5476274490356445,4.428637504577637
12361,4.550047874450684,4.624252796173096,4.532543182373047,4.638750076293945,4.536781311035156
12362,4.462836742401123,4.559211730957031,4.447966575622559,4.565953254699707,4.462152004241943
12363,4.46737003326416,4.532564640045166,4.433411121368408,4.566229820251465,4.443428039550781
12364,4.666128635406494,4.751141548156738,4.63994026184082,4.753729343414307,4.670219421386719
12365,4.536059379577637,4.636101722717285,4.498474597930908,4.6507039070129395,4.521556854248047
12366,4.812891483306885,4.880471706390381,4.792323589324951,4.911167144775391,4.804909706115723
12367,4.607172012329102,4.683114051818848,4.578184127807617,4.699620723724365,4.5813469886779785
12368,4.671299934387207,4.750761985778809,4.66265869140625,4.794715404510498,4.688141822814941
12369,4.2878241539001465,4.3590850830078125,4.256665229797363,4.374051570892334,4.265882968902588
12370,4.441876411437988,4.52193546295166,4.428405284881592,4.567638874053955,4.4465532302856445
12371,4.657921314239502,4.737276077270508,4.626142978668213,4.76659631729126,4.662241458892822
12372,4.504306793212891,4.600790977478027,4.500454902648926,4.602377891540527,4.5089006423950195
12373,4.278820037841797,4.358978271484375,4.258882522583008,4.38257360458374,4.272275924682617
12374,4.318671703338623,4.406792640686035,4.315245151519775,4.440654754638672,4.335173606872559
12375,4.66447639465332,4.740574359893799,4.651072978973389,4.775318145751953,4.65952205657959
12376,4.537228584289551,4.612615585327148,4.5135345458984375,4.6439714431762695,4.52260684967041
12377,4.6551666259765625,4.740386962890625,4.637909889221191,4.755421161651611,4.649524211883545
12378,4.248661994934082,4.362900257110596,4.2630462646484375,4.369458198547363,4.260417938232422
12379,4.547640323638916,4.6363067626953125,4.555953025817871,4.671561241149902,4.562007427215576
12380,4.518492221832275,4.578127861022949,4.49210262298584,4.6221160888671875,4.498500823974609
12381,4.530337333679199,4.619729042053223,4.508598327636719,4.637961387634277,4.5294976234436035
12382,4.3521037101745605,4.4264655113220215,4.333006381988525,4.457771301269531,4.337419033050537
12383,4.200456619262695,4.2764787673950195,4.190945625305176,4.29442834854126,4.200306415557861
12384,4.6518778800964355,4.731832504272461,4.62568998336792,4.754441261291504,4.626344680786133
12385,4.615436553955078,4.698946475982666,4.610712051391602,4.720504283905029,4.614287376403809
12386,4.497061729431152,4.575910568237305,4.484437942504883,4.578721046447754,4.493684768676758
12387,4.688991069793701,4.763570785522461,4.6823530197143555,4.7899580001831055,4.691501140594482
12388,4.687197685241699,4.757516860961914,4.667391300201416,4.783696174621582,4.687300682067871
12389,4.484424591064453,4.565263748168945,4.477140426635742,4.598424911499023,4.47200870513916
12390,4.491447925567627,4.562050819396973,4.470095634460449,4.592510223388672,4.473876476287842
12391,4.544516563415527,4.633695125579834,4.5192694664001465,4.634566307067871,4.540474891662598
12392,4.686003684997559,4.764460563659668,4.6793413162231445,4.803223609924316,4.695698261260986
12393,4.702943325042725,4.785614013671875,4.686306953430176,4.808868408203125,4.7002458572387695
12394,4.56671667098999,4.646225929260254,4.549530982971191,4.667682647705078,4.560997009277344
12395,4.772293567657471,4.856062889099121,4.761892318725586,4.883225440979004,4.789128303527832
12396,4.671151161193848,4.73245906829834,4.640400409698486,4.762055397033691,4.657182693481445
12397,4.168094635009766,4.261626243591309,4.1720757484436035,4.287861347198486,4.177911758422852
12398,4.3750176429748535,4.470407485961914,4.378239631652832,4.495922088623047,4.380643844604492
12399,4.503517150878906,4.59193229675293,4.46875524520874,4.614908695220947,4.482932090759277
12400,4.957148551940918,5.044773578643799,4.943629741668701,5.059825897216797,4.950641632080078
12401,4.5884833335876465,4.687286853790283,4.5726165771484375,4.699619770050049,4.596414089202881
12402,4.566559791564941,4.646264553070068,4.550766944885254,4.686069488525391,4.552547931671143
12403,4.546512126922607,4.603053092956543,4.502297401428223,4.633584499359131,4.511608123779297
12404,4.356415748596191,4.465884208679199,4.35127067565918,4.468478202819824,4.357064723968506
12405,4.1192498207092285,4.1971025466918945,4.104863166809082,4.215083122253418,4.1082940101623535
12406,4.466555595397949,4.521358489990234,4.453710079193115,4.571453094482422,4.453551292419434
12407,4.459850311279297,4.546842575073242,4.43940544128418,4.561035633087158,4.437400817871094
12408,4.769888877868652,4.834683418273926,4.73059606552124,4.872064590454102,4.752130031585693
12409,4.519342422485352,4.611214637756348,4.518342971801758,4.6241326332092285,4.51472282409668
12410,4.28338623046875,4.356919288635254,4.269883155822754,4.395457744598389,4.272391319274902
12411,4.731627464294434,4.795992851257324,4.69938325881958,4.820502281188965,4.714548110961914
12412,4.447108745574951,4.504914283752441,4.404031753540039,4.534905433654785,4.420207500457764
12413,4.378516674041748,4.441483974456787,4.326656818389893,4.456646919250488,4.3317718505859375
12414,4.281879425048828,4.376124382019043,4.27508544921875,4.393855094909668,4.273787498474121
12415,4.517189025878906,4.587823390960693,4.490339279174805,4.6137471199035645,4.508848190307617
12416,4.625103950500488,4.7074875831604,4.615537166595459,4.729279518127441,4.626668930053711
12417,4.586002349853516,4.638503074645996,4.5511369705200195,4.65958309173584,4.561009407043457
12418,4.391186237335205,4.489017963409424,4.39275598526001,4.515406608581543,4.407142639160156
12419,4.364428520202637,4.442439079284668,4.350750923156738,4.473734378814697,4.352081775665283
12420,4.611772537231445,4.704104900360107,4.5862908363342285,4.7214508056640625,4.593506813049316
12421,4.575680732727051,4.647761344909668,4.560542106628418,4.682552337646484,4.579127311706543
12422,4.700040340423584,4.808841705322266,4.688561916351318,4.81988525390625,4.724300384521484
12423,4.590703964233398,4.662871837615967,4.567837715148926,4.690300941467285,4.579587936401367
12424,4.503140449523926,4.573699951171875,4.479605674743652,4.61295223236084,4.476302146911621
12425,4.481781482696533,4.57102632522583,4.477938652038574,4.6057891845703125,4.488489627838135
12426,4.376727104187012,4.4532694816589355,4.356494903564453,4.487971782684326,4.373751640319824
12427,4.140926837921143,4.222558498382568,4.115108489990234,4.263009548187256,4.131150722503662
12428,4.479344367980957,4.574451923370361,4.477725982666016,4.593610763549805,4.471964359283447
12429,4.545271873474121,4.611607551574707,4.542342185974121,4.65639591217041,4.537686824798584
12430,4.608031749725342,4.690820693969727,4.582208156585693,4.715200424194336,4.586859703063965
12431,4.7185564041137695,4.8017659187316895,4.70582389831543,4.824930667877197,4.727159023284912
12432,4.532650947570801,4.626887321472168,4.532372951507568,4.644852161407471,4.526064872741699
12433,4.466634750366211,4.541765213012695,4.443516254425049,4.568489074707031,4.453249931335449
12434,4.7682671546936035,4.846968650817871,4.754790306091309,4.878002166748047,4.754247188568115
12435,4.6252522468566895,4.706742286682129,4.618002414703369,4.744300842285156,4.630041122436523
12436,4.780096054077148,4.838394641876221,4.730356216430664,4.877157211303711,4.753096580505371
12437,4.569767951965332,4.645037651062012,4.537339210510254,4.646510124206543,4.554710388183594
12438,4.628822326660156,4.704170227050781,4.626775741577148,4.721431732177734,4.620726585388184
12439,4.596634864807129,4.696568489074707,4.601532936096191,4.714794635772705,4.619895935058594
